Category1,Category2,Category3,Category4,Category5,category_id,Item,Licensing,Website,Platform,Description
Databases,Relational Databases,,,,1350|1355,MySql,Open Source,https://www.mysql.com/,,"MySQL is a popular choice of database for use in web applications, and is a central component of the widely used LAMP open source web application software stack (and other 'AMP' stacks). LAMP is an acronym for ""Linux, Apache, MySQL, Perl/PHP/Python."" Free-software-open source projects that require a full-featured database management system often use MySQL."
Databases,Relational Databases,,,,1350,Virtuoso Universal Server,Open Source,http://virtuoso.openlinksw.com/,,"Virtuoso is an innovative enterprise grade multi-model data server for agile enterprises & individuals. It delivers an unrivaled platform agnostic solution for data management, access, and integration."
Databases,Relational Databases,,,,1350,Microsoft Sql Server,Open Source,http://www.microsoft.com/Web/platform/database.aspx,,"SQL Server Express is free database software that works great with any web application framework such as PHP, and your favorite applications such as Wordpress, and Drupal. Free SQL server comes with reporting options and other expansions you're simply not going to find anywhere else. It's everything you're looking for in a database."
Databases,Relational Databases,,,,1350,DB2,Commercial,http://www-01.ibm.com/software/in/data/db2/,,"DB2 database software offers industry leading performance, scale, and reliability on your choice of platform from Linux, UNIX and Windows to z/OS. Learn how customers are transforming their data center with DB2."
Databases,Relational Databases,,,,1350,Oracle,Commercial,https://www.oracle.com/database/index.html,,"Oracle Database 12c introduces a new multitenant architecture that makes it easy to consolidate many databases quickly and manage them as a cloud service. Oracle Database 12c also includes in-memory data processing capabilities delivering breakthrough analytical performance. Additional database innovations deliver new levels of efficiency, performance, security, and availability. Oracle Database 12c comes in three editions to fit your business needs and budget: Enterprise Edition, Standard Edition, and Standard Edition One.

"
Databases,Relational Databases,,,,1350,Apache Derby,Open Source,http://db.apache.org/derby/,,"Apache Derby, an Apache DB subproject, is an open source relational database implemented entirely in Java and available under the Apache License, Version 2.0. Some key advantages include:

Derby has a small footprint -- about 2.6 megabytes for the base engine and embedded JDBC driver.
Derby is based on the Java, JDBC, and SQL standards.
Derby provides an embedded JDBC driver that lets you embed Derby in any Java-based solution.
Derby also supports the more familiar client/server mode with the Derby Network Client JDBC driver and Derby Network Server.
Derby is easy to install, deploy, and use."
Databases,Relational Databases,,,,1350,Fire bird,Open Source,http://www.firebirdsql.org/,,"Firebird is an open source SQL relational database management system that runs on Linux, Microsoft Windows, and a variety of Unix. The database forked from Borland's open source edition of InterBase in 2000, but since Firebird 1.5 the code has been largely rewritten."
Databases,Relational Databases,,,,1350,HSQL ,Open Source,http://hsqldb.org/,,"HSQLDB (HyperSQL DataBase) is the leading SQL relational database software written in Java. It offers a small, fast multithreaded and transactional database engine with in-memory and disk-based tables and supports embedded and server modes. It includes a powerful command line SQL tool and simple GUI query tools."
Databases,Relational Databases,,,,1350,Interbase,Open Source,http://www.embarcadero.com/products/interbase,,"InterBase is a relational database management system (RDBMS) currently developed and marketed by Embarcadero Technologies. InterBase is distinguished from other RDBMSs by its small footprint, close to zero administration requirements, and multi-generational architecture.[1] InterBase runs on the Microsoft Windows, Linux, Mac OS X, Solaris operating systems as well as iOS and Android."
Databases,Relational Databases,,,,1350,JDataStore,Open Source,http://techpubs.borland.com/books/bes/htmls/JDataStoreDevelopersGuide/jdsdevguide/beg_tutor.html,,"JDataStore ist ein plattformunabhängiges Datenbanksystem, welches in Java implementiert ist. JDataStore unterstützt Sun JDK 1.4 und basiert auf dem SQL92-Standard. Es ermöglicht eine enge Integration in Borland JBuilder und andere Java-Entwicklungsumgebungen wie IBM Visual Age"
Databases,Relational Databases,,,,1350,H2,Open Source,http://www.h2database.com/html/main.html,,"The main features of H2 are:

Very fast, open source, JDBC API
Embedded and server modes; in-memory databases
Browser based Console application
Small footprint: around 1.5 MB jar file size"
Databases,Relational Databases,Mysql,Tools,,1354,Spotlight on MySQL,Open Source,http://software.dell.com/products/spotlight-on-mysql/,,"Spotlight on MySQL diagnoses MySQL problems in real time by graphically displaying all database activity in an intuitive user interface, enabling you to respond quickly to issues that need attention."
Databases,Relational Databases,Mysql,Tools,,1354,phpMyAdmin,Open Source,http://www.phpmyadmin.net/home_page/index.php,,"phpMyAdmin is a free software tool written in PHP, intended to handle the administration of MySQL over the Web. phpMyAdmin supports a wide range of operations on MySQL, MariaDB and Drizzle"
Databases,Relational Databases,Mysql,Tools,,1354,SchemaSpy,Open Source,http://schemaspy.sourceforge.net/,,SchemaSpy is a Java-based tool (requires Java 5 or higher) that analyzes the metadata of a schema in a database and generates a visual representation of it in a browser-displayable format. It lets you click through the hierarchy of database tables via child and parent table relationships as represented by both HTML links and entity-relationship diagrams. It's also designed to help resolve the obtuse errors that a database sometimes gives related to failures due to constraints
